Fecha,Semana,Turno,Tripulacion,Fase,Linea,Cliente,Lado,Estacion,Min,Problema,Paro,Capturista,Estación
2025-05-21,21.0,1,A,Fase1,GA Main,NISSAN,,A05,8.0,No Inyecta Puntos de Grasa, A05 No Inyecta Puntos de Grasa,8 min  A05 No Inyecta Puntos de Grasa ,
2025-05-21,21.0,1,A,Fase1,GA Main,NISSAN,LH,A32,4.0,Striker,LH A32 Striker,4 min LH A32 Striker ,
2025-05-21,21.0,1,A,Fase1,GA Main,NISSAN,,A25,6.0,Lever IH, A25 Lever IH,6 min  A25 Lever IH votado,
2025-05-21,21.0,1,A,Fase1,GA Main,NISSAN,,LÍNEA,7.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,7 min  LÍNEA Cambio de Modelo  1,
2025-05-21,21.0,1,A,Fase1,GA Main,NISSAN,,LÍNEA,7.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,7 min  LÍNEA Cambio de Modelo  2,
2025-05-21,21.0,1,A,Fase2,M18 RH,HONDA,RH,B10,23.0,Falla de Sensor (SD),RH B10 Falla de Sensor (SD),23 min RH B10 Falla de Sensor (SD) coupler ,
2025-05-21,21.0,1,A,Fase2,M18 RH,HONDA,RH,B1,24.0,Falla de Máquina,RH B1 Falla de Máquina,24 min RH B1 Falla de Máquina clip flotante ajustan herramental ,
2025-05-21,21.0,1,A,Fase2,M18 RH,HONDA,RH,B10,8.0,Falla de Sensor (SD),RH B10 Falla de Sensor (SD),8 min RH B10 Falla de Sensor (SD) ,
2025-05-21,21.0,1,A,Fase2,M18 RH,HONDA,RH,B11,10.0,Falla de Máquina,RH B11 Falla de Máquina,10 min RH B11 Falla de Máquina atornillador del 49 no funciona,
2025-05-21,21.0,1,A,Fase2,M18 RH,HONDA,RH,B1,5.0,No Inyecta Puntos de Grasa,RH B1 No Inyecta Puntos de Grasa,5 min RH B1 No Inyecta Puntos de Grasa ,
2025-05-21,21.0,1,A,Fase2,M18 RH,HONDA,RH,B1,3.0,Ajuste de Sensor (SD),RH B1 Ajuste de Sensor (SD),3 min RH B1 Ajuste de Sensor (SD) ,
2025-05-21,21.0,1,A,Fase2,M18 RH,HONDA,RH,B13,14.0,Falla de Máquina,RH B13 Falla de Máquina,14 min RH B13 Falla de Máquina TIRA PIEZAS,
2025-05-21,21.0,1,A,Fase2,M18 RH,HONDA,RH,LÍNEA,4.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,4 min RH LÍNEA Cambio de Modelo  ,
2025-05-21,21.0,1,A,Fase2,M18 RH,HONDA,RH,B9,3.0,Ajuste de Fixture (PY),RH B9 Ajuste de Fixture (PY),3 min RH B9 Ajuste de Fixture (PY) ,
2025-05-21,21.0,1,A,Fase2,M18 LH,HONDA,LH,B3,5.0,Ajuste de Fixture (PY),LH B3 Ajuste de Fixture (PY),5 min LH B3 Ajuste de Fixture (PY) ,
2025-05-21,21.0,1,A,Fase2,M18 LH,HONDA,LH,LÍNEA,7.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,7 min LH LÍNEA Cambio de Modelo  ,
2025-05-21,21.0,1,A,Fase2,M11 Final FR RH,HONDA,FR LH,LÍNEA,8.0,Falla de Máquina,FR LH LÍNEA Falla de Máquina,8 min FR LH LÍNEA Falla de Máquina pantalla pausada ,
2025-05-21,21.0,1,A,Fase2,ODYSSEY LH,HONDA,LH,B2,28.0,Ajuste de Fixture (PY),LH B2 Ajuste de Fixture (PY),28 min LH B2 Ajuste de Fixture (PY) ,
2025-05-21,21.0,1,A,Fase2,M16 A LH,HONDA,LH,B1,5.0,No da Ciclo,LH B1 No da Ciclo,5 min LH B1 No da Ciclo ,
2025-05-21,21.0,1,A,Fase2,M16 A LH,HONDA,LH,LÍNEA,15.0,Entrenamiento de Personal,LH LÍNEA Entrenamiento de Personal,15 min LH LÍNEA Entrenamiento de Personal ,
2025-05-21,21.0,1,A,Fase1,Hinge Autom,NISSAN,,LÍNEA,40.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,40 min  LÍNEA Cambio de Modelo  ,
2025-05-21,21.0,1,A,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,10.0,Cambio de Grasa,RH LÍNEA Cambio de Grasa,10 min RH LÍNEA Cambio de Grasa ,
2025-05-21,21.0,1,A,Fase1,GA Cable A RH,NISSAN,RH,J01,20.0,Material No Conforme,RH J01 Material No Conforme,20 min RH J01 Material No Conforme piezas con golpe wp,
2025-05-21,21.0,1,A,Fase1,GA Cable A RH,NISSAN,RH,J04,16.0,Falla de Máquina,RH J04 Falla de Máquina,16 min RH J04 Falla de Máquina over ride,
2025-05-21,21.0,1,A,Fase1,GA Cable A LH,NISSAN,LH,J03,5.0,Falta de Sub-ensamble,LH J03 Falta de Sub-ensamble,5 min LH J03 Falta de Sub-ensamble ensambl e,
2025-05-21,21.0,1,A,Fase2,M18 RH,HONDA,RH,B13,14.0,Maquina Alarmada,RH B13 Maquina Alarmada,14 min RH B13 Maquina Alarmada autorrunig,
2025-05-21,21.0,1,A,Fase2,Lock Manual,HONDA,LH,A3,15.0,No Inyecta Puntos de Grasa,LH A3 No Inyecta Puntos de Grasa,15 min LH A3 No Inyecta Puntos de Grasa ,
2025-05-21,21.0,1,A,Fase2,Lock Manual,HONDA,LH,A3,15.0,No da Ciclo,LH A3 No da Ciclo,15 min LH A3 No da Ciclo ,
2025-05-21,21.0,1,A,Fase2,Lock Manual,HONDA,LH,A5,13.0,Maquina Alarmada,LH A5 Maquina Alarmada,13 min LH A5 Maquina Alarmada ,
2025-05-21,21.0,2,B,Fase1,Hinge P02F,NISSAN,,A2,8.0,Falla de Máquina, A2 Falla de Máquina,8 min  A2 Falla de Máquina se alarma,
2025-05-21,21.0,2,B,Fase1,Check link XDC,NISSAN,,LÍNEA,9.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,9 min  LÍNEA Cambio de Modelo  ,
2025-05-21,21.0,2,B,Fase1,Check link P02F,NISSAN,,LÍNEA,10.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,10 min  LÍNEA Cambio de Modelo  ,
2025-05-21,21.0,2,B,Fase1,Check link P02F,NISSAN,,LÍNEA,12.0,Falta de Material, LÍNEA Falta de Material,12 min  LÍNEA Falta de Material ,
2025-05-21,21.0,2,B,Fase1,Check link P02F,NISSAN,,A3,24.0,Piezas Dañadas, A3 Piezas Dañadas,24 min  A3 Piezas Dañadas ajuste de fixture ,
2025-05-21,21.0,2,B,Fase1,Hinge Autom,NISSAN,,A2,8.0,Falla de Máquina, A2 Falla de Máquina,8 min  A2 Falla de Máquina AJUSTE DE GUIA ,
2025-05-21,21.0,2,B,Fase1,AC9 Cinch,STELLANTIS,,S3,10.0,Falla de Sensor (SD), S3 Falla de Sensor (SD),10 min  S3 Falla de Sensor (SD) ,
2025-05-21,21.0,2,B,Fase1,AC9 Cinch,STELLANTIS,,LÍNEA,2.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,2 min  LÍNEA Cambio de Modelo  ,
2025-05-21,21.0,2,B,Fase1,AC9 Cinch,STELLANTIS,,A4,9.0,Falla de Sensor (SD), A4 Falla de Sensor (SD),9 min  A4 Falla de Sensor (SD) ,
2025-05-21,21.0,2,B,Fase1,AC9 Cinch,STELLANTIS,,LÍNEA,5.0,Apagón Eléctrico, LÍNEA Apagón Eléctrico,5 min  LÍNEA Apagón Eléctrico ,
2025-05-21,21.0,2,B,Fase2,M16 A RH,HONDA,,LÍNEA,8.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,8 min  LÍNEA Cambio de Modelo  ,
2025-05-21,21.0,2,B,Fase2,M16 A RH,HONDA,,B9,16.0,Dispensador de tornillos, B9 Dispensador de tornillos,16 min  B9 Dispensador de tornillos NO DA TORNILLOS,
2025-05-21,21.0,2,B,Fase2,M16 A RH,HONDA,,LÍNEA,12.0,Apagón Eléctrico, LÍNEA Apagón Eléctrico,12 min  LÍNEA Apagón Eléctrico ,
2025-05-21,21.0,2,B,Fase2,M16 A RH,HONDA,,B7,6.0,No Inyecta Puntos de Grasa, B7 No Inyecta Puntos de Grasa,6 min  B7 No Inyecta Puntos de Grasa ,
2025-05-21,21.0,2,B,Fase1,GC2 MAIN,STELLANTIS,,LÍNEA,22.0,Ausentismo, LÍNEA Ausentismo,22 min  LÍNEA Ausentismo ,
2025-05-21,21.0,2,B,Fase1,GC2 MAIN,STELLANTIS,,B8,10.0,Falla de Máquina, B8 Falla de Máquina,10 min  B8 Falla de Máquina ,
2025-05-21,21.0,2,B,Fase1,GC2 MAIN,STELLANTIS,,B4,14.0,Entrenamiento de Personal, B4 Entrenamiento de Personal,14 min  B4 Entrenamiento de Personal ,
2025-05-21,21.0,2,B,Fase1,GC2 MAIN,STELLANTIS,,LÍNEA,10.0,Apagón Eléctrico, LÍNEA Apagón Eléctrico,10 min  LÍNEA Apagón Eléctrico ,
2025-05-21,21.0,2,B,Fase1,GC2 MAIN,STELLANTIS,,B3,7.0,Falla de Sensor (SD), B3 Falla de Sensor (SD),7 min  B3 Falla de Sensor (SD) ,
2025-05-21,21.0,2,B,Fase1,GC2 MAIN,STELLANTIS,,LÍNEA,7.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,7 min  LÍNEA Cambio de Modelo  ,
2025-05-21,21.0,2,B,Fase2,M16 B RH,HONDA,,B11,30.0,Ausentismo, B11 Ausentismo,30 min  B11 Ausentismo ,
2025-05-21,21.0,2,B,Fase2,M16 B RH,HONDA,,B13,60.0,Falla de Máquina, B13 Falla de Máquina,60 min  B13 Falla de Máquina CAMBIO DE CONECTOR,
2025-05-21,21.0,2,B,Fase2,M16 B RH,HONDA,,B13,46.0,Falla de Máquina, B13 Falla de Máquina,46 min  B13 Falla de Máquina se aLÍNEA conector ,
2025-05-21,21.0,2,B,Fase2,M16 B RH,HONDA,,b13,18.0,Falla de Máquina, b13 Falla de Máquina,18 min  b13 Falla de Máquina se inyecta voltaje,
2025-05-21,21.0,2,B,Fase2,M16 B RH,HONDA,,LÍNEA,15.0,Apagón Eléctrico, LÍNEA Apagón Eléctrico,15 min  LÍNEA Apagón Eléctrico ,
2025-05-21,21.0,2,B,Fase2,Conveyor,HONDA,,k25,15.0,Robot Alarmado, k25 Robot Alarmado,15 min  k25 Robot Alarmado piesas atoradas,
2025-05-21,21.0,2,B,Fase2,Conveyor,HONDA,,k13,6.0,Falla de Máquina, k13 Falla de Máquina,6 min  k13 Falla de Máquina slider desfasado,
2025-05-21,21.0,2,B,Fase2,M16 A LH,HONDA,,LÍNEA,3.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,3 min  LÍNEA Cambio de Modelo  1,
2025-05-21,21.0,2,B,Fase2,M16 A LH,HONDA,,LÍNEA,10.0,Apagón Eléctrico, LÍNEA Apagón Eléctrico,10 min  LÍNEA Apagón Eléctrico ,
2025-05-21,21.0,2,B,Fase2,M18 RH,HONDA,,LÍNEA,9.0,cambio de modelo , LÍNEA cambio de modelo ,9 min  LÍNEA cambio de modelo  ,
2025-05-21,21.0,2,B,Fase2,M18 RH,HONDA,,B10,40.0,Falla de Máquina, B10 Falla de Máquina,40 min  B10 Falla de Máquina lever link,
2025-05-21,21.0,2,B,Fase2,M18 RH,HONDA,,LÍNEA,10.0,Apagón Eléctrico, LÍNEA Apagón Eléctrico,10 min  LÍNEA Apagón Eléctrico ,
2025-05-21,21.0,2,B,Fase2,M18 RH,HONDA,,B4,15.0,Entrenamiento de Personal, B4 Entrenamiento de Personal,15 min  B4 Entrenamiento de Personal ,
2025-05-21,21.0,2,B,Fase2,M18 RH,HONDA,,B1,6.0,Falla de Máquina, B1 Falla de Máquina,6 min  B1 Falla de Máquina lever oh,
2025-05-21,21.0,2,B,Fase1,GA Cable B RH,NISSAN,RH,j01,22.0,Ajuste de Sensor (SD),RH j01 Ajuste de Sensor (SD),22 min RH j01 Ajuste de Sensor (SD) no detecta pieza ,
2025-05-21,21.0,2,B,Fase1,GA Cable B RH,NISSAN,RH,j01,7.0,No Inyecta Puntos de Grasa,RH j01 No Inyecta Puntos de Grasa,7 min RH j01 No Inyecta Puntos de Grasa ,
2025-05-21,21.0,2,B,Fase1,GA Cable B RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  1,
2025-05-21,21.0,2,B,Fase1,GA Cable B RH,NISSAN,RH,LÍNEA,15.0,Apagón Eléctrico,RH LÍNEA Apagón Eléctrico,15 min RH LÍNEA Apagón Eléctrico ,
2025-05-21,21.0,2,B,Fase1,GA Cable B RH,NISSAN,RH,LÍNEA,7.0,No da Etiqueta POD,RH LÍNEA No da Etiqueta POD,7 min RH LÍNEA No da Etiqueta POD ,
2025-05-21,21.0,2,B,Fase1,GA Cable B RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  2,
2025-05-21,21.0,2,B,Fase1,GA Cable B RH,NISSAN,RH,J01,7.0,No pasa Red Rabbit,RH J01 No pasa Red Rabbit,7 min RH J01 No pasa Red Rabbit ,
2025-05-21,21.0,2,B,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  1,
2025-05-21,21.0,2,B,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,15.0,Apagón Eléctrico,RH LÍNEA Apagón Eléctrico,15 min RH LÍNEA Apagón Eléctrico ,
2025-05-21,21.0,2,B,Fase1,GA Cable A RH,NISSAN,RH,J05,7.0,No da Sticker/Etiqueta,RH J05 No da Sticker/Etiqueta,7 min RH J05 No da Sticker/Etiqueta ,
2025-05-21,21.0,2,B,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  1,
2025-05-21,21.0,2,B,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,15.0,Apagón Eléctrico,LH LÍNEA Apagón Eléctrico,15 min LH LÍNEA Apagón Eléctrico ,
2025-05-21,21.0,2,B,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  2,
2025-05-21,21.0,2,B,Fase1,GA Cable A LH,NISSAN,LH,j04,8.0,Falla de Máquina,LH j04 Falla de Máquina,8 min LH j04 Falla de Máquina cable no queda en fixture,
2025-05-21,21.0,2,B,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  3,
2025-05-21,21.0,2,B,Fase1,GA Main,NISSAN,,LÍNEA,5.0,Ausentismo, LÍNEA Ausentismo,5 min  LÍNEA Ausentismo ,
2025-05-21,21.0,2,B,Fase1,GA Main,NISSAN,,LÍNEA,7.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,7 min  LÍNEA Cambio de Modelo  1,
2025-05-21,21.0,2,B,Fase1,GA Main,NISSAN,,A27,13.0,Entrenamiento de Personal, A27 Entrenamiento de Personal,13 min  A27 Entrenamiento de Personal ,
2025-05-21,21.0,2,B,Fase1,GA Main,NISSAN,,LÍNEA,7.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,7 min  LÍNEA Cambio de Modelo  2,
2025-05-21,21.0,2,B,Fase1,GA Main,NISSAN,,LÍNEA,20.0,Apagón Eléctrico, LÍNEA Apagón Eléctrico,20 min  LÍNEA Apagón Eléctrico ,
2025-05-21,21.0,2,B,Fase1,GA Main,NISSAN,,A04,21.0,Falla de Máquina, A04 Falla de Máquina,21 min  A04 Falla de Máquina 2-axis no restablece,
2025-05-21,21.0,2,B,Fase1,GA Main,NISSAN,,LÍNEA,30.0,Ajuste de programación (Mtto), LÍNEA Ajuste de programación (Mtto),30 min  LÍNEA Ajuste de programación (Mtto) se pasan Red Rabbis por mala programacion,
2025-05-21,21.0,2,B,Fase1,GA Main,NISSAN,,LÍNEA,7.0,Ajuste de programación (Mtto), LÍNEA Ajuste de programación (Mtto),7 min  LÍNEA Ajuste de programación (Mtto) se vacia LÍNEA ,
2025-05-21,21.0,2,B,Fase1,GA Main,NISSAN,,A34,42.0,Falla de Máquina, A34 Falla de Máquina,42 min  A34 Falla de Máquina no hace funcionamiento ,
2025-05-21,21.0,2,B,Fase1,GA Main,NISSAN,,LÍNEA,7.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,7 min  LÍNEA Cambio de Modelo  ,
2025-05-21,21.0,2,B,Fase1,GA Main,NISSAN,,,,,,,
2025-05-21,21.0,2,B,Fase2,Conveyor,HONDA,,K33,6.0,Falla de Máquina, K33 Falla de Máquina,6 min  K33 Falla de Máquina ,
2025-05-21,21.0,2,B,Fase2,M16 A RH,HONDA,,B9,18.0,Falla de Máquina, B9 Falla de Máquina,18 min  B9 Falla de Máquina Ajuste de coordenadas,
2025-05-21,21.0,2,B,Fase2,M16 A LH,HONDA,LH,LÍNEA,1.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,1 min LH LÍNEA Cambio de Modelo  2,
2025-05-21,21.0,2,B,Fase2,M16 A LH,HONDA,LH,LÍNEA,3.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,3 min LH LÍNEA Cambio de Modelo  3,
2025-05-21,21.0,2,B,Fase2,M16 A LH,HONDA,LH,B10,15.0,Falla de maquina,LH B10 Falla de maquina,15 min LH B10 Falla de maquina Marca acces key desensamblado,
2025-05-21,21.0,2,B,Fase2,M18 RH,HONDA,RH,B13,7.0,Falla de maquina,RH B13 Falla de maquina,7 min RH B13 Falla de maquina ,
2025-05-21,21.0,2,B,Fase1,GC2 BACK PLATE,STELLANTIS,,S02,13.0,Ajuste de Pallet, S02 Ajuste de Pallet,13 min  S02 Ajuste de Pallet aLÍNEAcion de conveyor ,
2025-05-21,21.0,2,B,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  2,
2025-05-21,21.0,2,B,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  4,
2025-05-22,21.0,1,A,Fase1,Hinge P02F,NISSAN,,A3,14.0,No Regresa a Origen, A3 No Regresa a Origen,14 min  A3 No Regresa a Origen ,
2025-05-22,21.0,1,A,Fase1,Hinge P02F,NISSAN,,A1,36.0,Ajuste de Cortinas, A1 Ajuste de Cortinas,36 min  A1 Ajuste de Cortinas ,
2025-05-22,21.0,1,A,Fase1,Hinge P02F,NISSAN,,A1,50.0,Falla de Máquina, A1 Falla de Máquina,50 min  A1 Falla de Máquina cable desconectado,
2025-05-22,21.0,1,A,Fase1,Hinge P02F,NISSAN,,A2,4.0,Ajuste de Sensor (SD), A2 Ajuste de Sensor (SD),4 min  A2 Ajuste de Sensor (SD) ,
2025-05-22,21.0,1,A,Fase1,Check link L02D,NISSAN,,LÍNEA,10.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,10 min  LÍNEA Cambio de Modelo  ,
2025-05-22,21.0,1,A,Fase1,Check link L02D,NISSAN,,LÍNEA,5.0,No pasa Red Rabbit, LÍNEA No pasa Red Rabbit,5 min  LÍNEA No pasa Red Rabbit ,
2025-05-22,21.0,1,A,Fase1,Check link L02D,NISSAN,,LÍNEA,12.0,Ajuste de Riveteados, LÍNEA Ajuste de Riveteados,12 min  LÍNEA Ajuste de Riveteados ,
2025-05-22,21.0,1,A,Fase1,Check link XDC,NISSAN,,LÍNEA,15.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,15 min  LÍNEA Cambio de Modelo  ,
2025-05-22,21.0,1,A,Fase1,Check link XDC,NISSAN,,A4,32.0,Ajuste de Riveteados, A4 Ajuste de Riveteados,32 min  A4 Ajuste de Riveteados ,
2025-05-22,21.0,1,A,Fase1,M2 FR LH,NISSAN,FR LH,LÍNEA,12.0,Cambio de Modelo ,FR LH LÍNEA Cambio de Modelo ,12 min FR LH LÍNEA Cambio de Modelo  1,
2025-05-22,21.0,1,A,Fase1,M2 FR LH,NISSAN,FR LH,LÍNEA,16.0,Liberación de Calidad,FR LH LÍNEA Liberación de Calidad,16 min FR LH LÍNEA Liberación de Calidad ,
2025-05-22,21.0,1,A,Fase1,M2 FR LH,NISSAN,FR LH,A1,10.0,Piezas Dañadas,FR LH A1 Piezas Dañadas,10 min FR LH A1 Piezas Dañadas por maquina,
2025-05-22,21.0,1,A,Fase1,M2 FR LH,NISSAN,FR LH,A4,14.0,Key Lever,FR LH A4 Key Lever,14 min FR LH A4 Key Lever ,
2025-05-22,21.0,1,A,Fase1,M2 FR LH,NISSAN,FR LH,A3,8.0,Key Lever,FR LH A3 Key Lever,8 min FR LH A3 Key Lever ,
2025-05-22,21.0,1,A,Fase1,M2 FR LH,NISSAN,FR LH,A3,57.0,Ajuste de Fixture (PY),FR LH A3 Ajuste de Fixture (PY),57 min FR LH A3 Ajuste de Fixture (PY) del cable IS,
2025-05-22,21.0,1,A,Fase1,M2 FR LH,NISSAN,FR LH,LÍNEA,10.0,Cambio de Modelo ,FR LH LÍNEA Cambio de Modelo ,10 min FR LH LÍNEA Cambio de Modelo  2,
2025-05-22,21.0,1,A,Fase1,M2 FR LH,NISSAN,FR LH,A5,11.0,Ajuste de Estampado,FR LH A5 Ajuste de Estampado,11 min FR LH A5 Ajuste de Estampado ,
2025-05-22,21.0,1,A,Fase1,M2 FR LH,NISSAN,FR LH,A4,12.0,Entrenamiento de Personal,FR LH A4 Entrenamiento de Personal,12 min FR LH A4 Entrenamiento de Personal ,
2025-05-22,21.0,1,A,Fase1,M2 RR LH,NISSAN,RR LH,LÍNEA,10.0,Cambio de Modelo ,RR LH LÍNEA Cambio de Modelo ,10 min RR LH LÍNEA Cambio de Modelo  1,
2025-05-22,21.0,1,A,Fase1,M2 RR LH,NISSAN,RR LH,LÍNEA,28.0,Liberación de Calidad,RR LH LÍNEA Liberación de Calidad,28 min RR LH LÍNEA Liberación de Calidad ,
2025-05-22,21.0,1,A,Fase1,M2 RR LH,NISSAN,RR LH,LÍNEA,10.0,Falla de Sistema POD,RR LH LÍNEA Falla de Sistema POD,10 min RR LH LÍNEA Falla de Sistema POD ,
2025-05-22,21.0,1,A,Fase1,M2 RR LH,NISSAN,RR LH,LÍNEA,10.0,Cambio de Modelo ,RR LH LÍNEA Cambio de Modelo ,10 min RR LH LÍNEA Cambio de Modelo  2,
2025-05-22,21.0,1,A,Fase1,M2 RR LH,NISSAN,RR LH,LÍNEA,10.0,Cambio de Modelo ,RR LH LÍNEA Cambio de Modelo ,10 min RR LH LÍNEA Cambio de Modelo  3,
2025-05-22,21.0,1,A,Fase1,M2 RR LH,NISSAN,RR LH,A5,32.0,Ajuste de Estampado,RR LH A5 Ajuste de Estampado,32 min RR LH A5 Ajuste de Estampado ,
2025-05-22,21.0,1,A,Fase1,GA Cable A RH,NISSAN,RH,J04,25.0,No pasa Red Rabbit,RH J04 No pasa Red Rabbit,25 min RH J04 No pasa Red Rabbit ,
2025-05-22,21.0,1,A,Fase1,GA Cable A RH,NISSAN,RH,J04,33.0,Ajuste de Sensor (SD),RH J04 Ajuste de Sensor (SD),33 min RH J04 Ajuste de Sensor (SD) marca cable cover,
2025-05-22,21.0,1,A,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  1,
2025-05-22,21.0,1,A,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  2,
2025-05-22,21.0,1,A,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  3,
2025-05-22,21.0,1,A,Fase1,GA Cable A LH,NISSAN,LH,J04,24.0,Ajuste de Sensor (SD),LH J04 Ajuste de Sensor (SD),24 min LH J04 Ajuste de Sensor (SD) marca cable knob ,
2025-05-22,21.0,1,A,Fase1,GA Cable A LH,NISSAN,LH,J04,9.0,Ajuste de Sensor (SD),LH J04 Ajuste de Sensor (SD),9 min LH J04 Ajuste de Sensor (SD) no se activa conector,
2025-05-22,21.0,1,A,Fase1,GA Cable A LH,NISSAN,LH,J04,24.0,Ajuste de Sensor (SD),LH J04 Ajuste de Sensor (SD),"24 min LH J04 Ajuste de Sensor (SD) conector, se ajusta posicion ",
2025-05-22,21.0,1,A,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  1,
2025-05-22,21.0,1,A,Fase1,GA Cable A LH,NISSAN,LH,J01,7.0,Ajuste de Fixture (PY),LH J01 Ajuste de Fixture (PY),7 min LH J01 Ajuste de Fixture (PY) ,
2025-05-22,21.0,1,A,Fase1,GA Cable A LH,NISSAN,LH,J04,66.0,Falla de Máquina,LH J04 Falla de Máquina,66 min LH J04 Falla de Máquina over ride,
2025-05-22,21.0,1,A,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  2,
2025-05-22,21.0,1,A,Fase1,GA Cable B LH,NISSAN,LH,J02,6.0,No Inyecta Puntos de Grasa,LH J02 No Inyecta Puntos de Grasa,6 min LH J02 No Inyecta Puntos de Grasa ,
2025-05-22,21.0,1,A,Fase1,GA Cable B LH,NISSAN,LH,LÍNEA,24.0,Revisión de Piezas Sospechosas,LH LÍNEA Revisión de Piezas Sospechosas,24 min LH LÍNEA Revisión de Piezas Sospechosas se coloca punto de grasa ,
2025-05-22,21.0,1,A,Fase1,GA Cable B LH,NISSAN,LH,LÍNEA,10.0,Cambio de Grasa,LH LÍNEA Cambio de Grasa,10 min LH LÍNEA Cambio de Grasa ,
2025-05-22,21.0,1,A,Fase1,GA Cable B LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  1,
2025-05-22,21.0,1,A,Fase1,GA Cable B LH,NISSAN,LH,LÍNEA,11.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,11 min LH LÍNEA Cambio de Modelo  2,
2025-05-22,21.0,1,A,Fase1,GA Cable B LH,NISSAN,LH,LÍNEA,3.0,Cambio de Nivel de Ing,LH LÍNEA Cambio de Nivel de Ing,3 min LH LÍNEA Cambio de Nivel de Ing cable knob ,
2025-05-22,21.0,1,A,Fase1,GA Cable B LH,NISSAN,LH,J03,8.0,Falta de Material,LH J03 Falta de Material,8 min LH J03 Falta de Material cable knob ,
2025-05-22,21.0,1,A,Fase1,GA Cable B LH,NISSAN,LH,J03,44.0,Material No Conforme,LH J03 Material No Conforme,44 min LH J03 Material No Conforme ,
2025-05-22,21.0,1,A,Fase1,GA Cable B LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  3,
2025-05-22,21.0,1,A,Fase1,GA Main,NISSAN,,LÍNEA,4.0,No pasa Red Rabbit, LÍNEA No pasa Red Rabbit,4 min  LÍNEA No pasa Red Rabbit ,
2025-05-22,21.0,1,A,Fase1,GA Main,NISSAN,RH,C03,7.0,No Regresa a Origen,RH C03 No Regresa a Origen,7 min RH C03 No Regresa a Origen ,
